Time,Cluster,Probability
435.0390559916187,8,0.9957799721907482
436.0509893776568,12,0.9925889771731948
437.00968942758914,8,0.9978741742265052
438.0188894801517,9,0.4714905127376039
89.79210467667235,12,0.8422166485680185
440.0061562503218,6,0.998502602036772
441.0189896364069,6,0.63166871735926
442.3190230374503,1,0.6693617572482171
443.0599230760389,6,0.9892199353074808
90.75093805994491,1,0.5731401177629383
90.77467139451436,7,0.4950298834347341
90.98777140561332,5,0.9960003289290154
447.00265661472287,11,0.8628209760526665
448.02535666798855,5,0.9999957668878988
91.50867143274354,9,0.7470512844159796
91.8042714481394,12,0.5138100124640914
451.03725682485833,1,0.5890352042897261
452.0461902107403,1,0.8995414927980164
453.0064902607559,7,0.6997186592636985
92.0765381289866,11,0.899564536349562
455.5806237281587,0,0.7085954560639264
456.0382904186622,9,0.840238596518769
457.0442571377229,0,0.9588159769187986
458.0750238580754,9,0.9972894516399418
459.0001905729278,6,0.9985685789834114
460.0893572963219,8,0.9873205839101545
461.0337573455094,12,0.9425358889087708
462.0195907301882,1,0.7231115799861736
463.0073574483011,1,0.994768405509639
464.0049908335945,1,0.8961521048243658
465.014657552848,6,0.925029581402115
466.0546909403497,11,0.9733228066261927
467.0127909902508,1,0.6671924617127497
468.0122910423081,7,0.9115239817479827
95.52157164174878,6,0.6997503544195958
470.0472578149626,1,0.9066242544793737
471.0359578664574,1,0.918443910586565
472.0292245848567,6,0.7127602396351856
473.0076913024852,6,0.675735234875356
474.0633913574696,9,0.7901162874997908
96.40960502133385,9,0.5735466935197744
421.8987219738929,2,0.5995434701063235
477.0911915151675,6,0.484638354234175
478.1193915687196,9,0.785094307438184
479.1734249569505,1,0.5295535359689879
480.005525000289,8,0.9970223902807769
481.0051250523516,6,0.9995268066943612
482.0031584376658,4,0.7165004492045414
483.0043584898117,6,0.9987560302622807
484.1668585503585,4,0.8896166468960532
98.83610514771408,1,0.5437406846775344
486.1326253194089,12,0.9930290199826753
487.0117920318655,1,0.574755964944592
488.0030587501606,5,0.9995173665650556
489.0197254697787,6,0.7378164442766332
99.75970519581824,1,0.7200590847501376
491.0723922433551,1,0.8945626343222903
492.035225626836,11,0.5339838514068165
493.04845901294186,1,0.9587574492504262
494.0112590630877,2,0.9926276609986795
495.0346924497249,7,0.6279442809126486
496.0037591668638,2,0.9089341561968451
497.0010258854714,7,0.9909431169880611
498.01072593806,11,0.6891866444148386
499.0555926591468,7,0.9987416574301863
101.34590527843284,2,0.9946424299993546
501.0027594272284,9,0.9995798189946555
502.0174928134125,2,0.8544674571469622
503.0535595340409,2,0.987397946868708
504.0401595854263,10,0.5384158332244217
102.49407200489986,2,0.8659309318190858
506.152459695442,7,0.9931703241797647
507.0162264070965,2,0.9413157601342125
508.09035979637423,2,0.6191776193903532
509.01092651098713,10,0.9996347446819459
103.82020540730264,12,0.9262546225713852
511.01705994880655,1,0.9962734601344546
512.0073266670496,7,0.9978465406923418
513.1872933951729,2,0.9288098691598947
514.0005934375323,4,0.9554277112202373
104.17527209246236,2,0.9123676576144609
104.44767210664986,2,0.711783234317099
517.0316935954021,10,0.9347214866761951
518.0763936498136,1,0.520655991204326
519.0698603682233,7,0.9839215697712197
105.3236388189398,4,0.9799117444952617
521.1104604745045,7,0.9905664133064647
522.0165271883621,4,0.9811442796530517
523.0046272398257,7,0.9770309359794015
524.0360939602147,2,0.9873910587459952
525.110494016173,2,0.9692723964365568
526.0031607293326,2,0.750730066560039
527.0115274485185,10,0.8789864576210238
528.0052941669438,2,0.6085707024059402
529.0185608863848,7,0.3019264217533467
530.1048609429629,7,0.464674501370868
531.0289276577581,2,0.8626120285730063
532.0385610436765,2,0.6695808292110301
533.013227761107,7,0.9936174202264976
534.0420611480255,7,0.9722331390640045
535.0203278656435,7,0.939243501517008
536.0058945836417,7,0.9897537077119453
537.0074946358085,2,0.9823284426121744
532.6599610760411,2,0.5169143558288016
539.0044280731487,2,0.7754770875779834
540.0032947918397,1,0.9913881640826471
541.0483615129369,1,0.7539513129865835
542.0074615628901,1,0.9560138021796178
543.1144282872112,7,0.9532733803274951
544.0118616672859,4,0.9599835277055522
110.42580575134434,2,0.9976066896404133
546.0033951043449,1,0.7227863665395164
547.1921284995915,4,0.9928134603599367
548.0143285424144,1,0.9414806781036634
549.1372619342338,10,0.9882360632766113
111.57423914449193,2,0.8351670340429982
111.7044058179381,7,0.9963970245531171
111.90553916174711,10,0.6855374327294289
553.0415288042477,2,0.7643888133242371
554.0263288555394,4,0.9813336309091139
112.75793920614296,1,0.9893856962844355
556.0049289585916,4,0.9615543314232192
557.0186956780585,2,0.9982951218101653
558.1745290715916,10,0.6671139914468441
559.0763624518954,0,0.7783972059773708
560.0030958334961,3,0.8398374152737406
561.0377625540516,10,0.5337095833810324
562.0086959379544,4,0.708105492723723
563.0316626579006,2,0.9366259012873109
561.4134959069544,5,0.9999976221755125
114.58090596775584,1,0.9949417954487343
566.1005294844041,2,0.9932249021875817
567.0297295327999,7,0.9966986410258445
568.0073295837166,0,0.9977840981511156
569.0039629689579,1,0.9732958792162573
570.0054296877843,1,0.9983596218841042
571.0178297405134,1,0.9686024673494009
572.043329793925,10,0.5578415337306226
573.0369631790101,1,0.42359917388809687
574.0175632300829,2,0.8800365742888641
116.91307275588952,2,0.9830866699802603
576.0851633377705,0,0.9995854127654623
532.4847277335809,4,0.71184124767674
532.7554944143501,2,0.8927778064561519
579.031163491208,2,0.9553988633933829
580.1222968813712,1,0.9985380659397453
581.1488636015049,11,0.9853139109171758
582.0284969806524,4,0.9548015272334157
583.0323970329389,2,0.9625330038749679
584.1362304237635,7,0.9962295567093623
118.2508728255666,2,0.7406398340524527
586.0092305213157,7,0.994064621041126
587.0276639076924,1,0.7748463765055105
588.0463639607497,2,0.8874649682786676
589.0063306774147,2,0.7923547952346748
590.0021973959493,2,0.6302822884539226
591.0261974492827,2,0.6377759446678001
592.0357641685309,3,0.982578131163177
593.0076642191508,0,0.9994502472590336
594.0293309390293,7,0.9963116165612929
120.41707293838954,7,0.9670834950038714
596.0084310421074,4,0.9448262232791483
597.0001977604286,2,0.8370050458880085
598.0303311474147,4,0.613399156280188
599.0727645350414,4,0.9246290572400894
600.0081645837602,4,0.9844497143682159
601.0568313050449,2,0.9590018271499963
602.1014313594511,4,0.975672443737618
603.0140314069824,2,0.9760804459960707
20.36760106081261,4,0.9031386605474386
605.1178981832255,7,0.8960816809908012
606.0144648965884,12,0.9728936865918207
607.053064950682,4,0.9356611567451362
523.3345605903431,2,0.9906944702538699
523.4667939305635,12,0.7054070672104665
610.0303317724147,2,0.7693450593633725
611.1258651628071,2,0.9923222824258446
612.1179985478141,4,0.8998744364885026
447.5819899782298,4,0.6966675516347973
614.0044653127342,4,0.9520696268736614
274.68901430672025,10,0.638735051328703
616.0488320858783,5,0.9999982465179212
617.0375321373731,2,0.8174132048705486
618.0155988549808,4,0.9779394100491848
619.2523655860624,4,0.8594320384484958
620.2123989693974,2,0.7626360652611784
621.1383656842916,4,0.9756910356737005
622.085632400295,2,0.8988605220732334
623.0179324488523,2,0.6144848647441732
624.0640325033366,4,0.9772764892041415
126.54920659110483,10,0.9552862005535263
626.0316326058158,4,0.6664301179630245
627.0173993238245,4,0.9871840443195801
628.1399660489583,1,0.605401211955375
629.0296994286318,1,0.8545275625511729
127.68560665029236,11,0.497525032640366
631.0171995321475,7,0.990154502797426
632.0093662504895,9,0.8575201569987544
580.9551969247514,9,0.6004197341725408
26.191968030831735,6,0.49997745108865016
635.1131664121458,9,0.995863044183529
636.0018997917673,9,0.8970448479936143
637.0166665112864,9,0.9308816021098362
638.0667665659792,8,0.9951021095473812
639.2727666287916,8,0.9777852017969019
130.79910681245383,8,0.9843141201471657
130.9176068186257,4,0.947390159617844
131.3199401729139,7,0.9844600569522051
131.75767352904586,1,0.9548044806047554
623.8965324946128,12,0.9985399753083629
133.05984026353372,6,0.5678116120571218
133.15457360180108,12,0.9961273376987321
133.9481736431344,0,0.3564884441556552
627.4928660152551,8,0.9910618242364748
134.74114035110142,12,0.9241842593767076
606.2047315731647,12,0.998531826464366
135.5458403930129,12,0.7278412795352929
135.09634036960142,7,0.9989506282270834
135.0487070337872,4,0.9432497975875768
135.4041070522976,8,0.7649672658015754
568.4809962750534,12,0.7779753542482364
136.35130710163094,12,0.9990040923979707
136.69437378616567,9,0.8156945810522921
137.1800738114625,1,0.7989547896054774
137.665573836749,8,0.9988559570259471
587.9771639571455,9,0.46190177558280915
638.477133254019,1,0.5666632414704115
138.75404056010666,1,0.9445657968278769
138.00827385459797,11,0.9976824603805221
139.61850727179765,9,0.9457338982154576
440.8614562948687,11,0.9966535270455893
38.16026865418076,1,0.8590906718637277
140.52970731925598,11,0.9798756837998358
39.15476870597764,6,0.39518348552360016
39.81770207383875,4,0.8463243714456392
141.702374046999,1,0.7245152402740421
141.1808406865025,8,0.9894215128594753
40.39773543738216,8,0.9986945592908004
632.6366662831614,8,0.9391808985809917
143.74967415362926,8,0.9999491846625845
143.4069408024452,7,0.7292735526487777
143.15794078947647,7,0.6087267626840673
143.98707416599382,12,0.9726326167699387
578.6524968048191,7,0.9995014622564206
144.03437416845736,12,0.9791179216850578
144.06934083694523,8,0.9951927784468662
144.44860752336535,8,0.5317657801556518
144.50734085975773,12,0.6751578637337672
43.44000226250024,9,0.9830350813207406
145.09967422394175,8,0.9993166358236387
145.8690409306796,12,0.9777032821883339
273.67374758717506,7,0.5645512627314917
273.95721426860564,1,0.6804434011572139
44.25693563838218,12,0.9393839994951669
146.99344098924212,9,0.9941589283608573
146.62634097012233,9,0.6382944691675833
314.94104973651383,8,0.9991226336688939
431.7842891554329,8,0.9898020119125752
516.5767935717093,12,0.8882486952063474
147.5263743503324,12,0.9102843777270224
594.1522309454302,8,0.9891877434711891
630.2641328262586,8,0.9997620072208362
569.9550630184943,12,0.9710378050566696
47.82020249063567,8,0.5720924786885073
149.84680780452163,1,0.7911627290460376
279.9343145799129,1,0.7109620870840703
376.9065196305489,8,0.5699787773316989
550.0463953149178,8,0.999508491546358
151.97717458214493,11,0.6706718961040227
539.8221947824075,7,0.6330512710527725
152.26167459696262,12,0.8812721218652557
152.474974608072,4,0.8131241808069131
152.9836746345668,8,0.9861950432596127
473.9876913535268,12,0.9621005829196164
51.99906937495167,12,0.6893672633844886
153.94224135115883,8,0.6278953929429514
153.48084132712756,8,0.9992926191307548
